station,dwr3id,pname,value,cdecday
Pilot Peak,PLP,swe_latest,72.2,2017-04-11
Pilot Peak,PLP,swe_percapr1,137,2017-04-11
Gold Lake,GOL,swe_latest,67,2017-04-11
Gold Lake,GOL,swe_percapr1,183,2017-04-11
Harkness Flat,HRK,swe_latest,30.7,2017-04-11
Harkness Flat,HRK,swe_percapr1,107,2017-04-11
Rattlesnake,RTL,swe_latest,28.1,2017-04-11
Rattlesnake,RTL,swe_percapr1,200,2017-04-11
Bucks Lake,BKL,swe_latest,53.5,2017-04-11
Bucks Lake,BKL,swe_percapr1,119,2017-04-11
Noel Spring,NLS,swe_latest,0,2017-04-11
Schneiders,SCN,swe_latest,81.6,2017-04-11
Schneiders,SCN,swe_percapr1,236,2017-04-11
Carson Pass,CXS,swe_latest,59.6,2017-04-11
Caples Lake,CAP,swe_latest,56.4,2017-04-11
Caples Lake,CAP,swe_percapr1,182,2017-04-11
Alpha,ALP,swe_latest,53.2,2017-04-11
Alpha,ALP,swe_percapr1,148,2017-04-11
Forni Ridge,FRN,swe_latest,67.2,2017-04-11
Forni Ridge,FRN,swe_percapr1,181,2017-04-11
Silver Lake,SIL,swe_latest,39.8,2017-04-11
Silver Lake,SIL,swe_percapr1,175,2017-04-11
Central Sierra Snow Lab,CSL,swe_latest,69.5,2017-04-11
Central Sierra Snow Lab,CSL,swe_percapr1,206,2017-04-11
Van Vleck,VVL,swe_latest,65.8,2017-04-11
Van Vleck,VVL,swe_percapr1,183,2017-04-11
Huysink,HYS,swe_latest,50,2017-04-11
Huysink,HYS,swe_percapr1,117,2017-04-11
Robinson Cow Camp,RCC,swe_latest,68.3,2017-04-11
Robbs Saddle,RBB,swe_latest,25,2017-04-11
Robbs Saddle,RBB,swe_percapr1,116,2017-04-11
Greek Store,GKS,swe_latest,30.1,2017-04-11
Greek Store,GKS,swe_percapr1,143,2017-04-11
Blue Canyon,BLC,swe_latest,11.5,2017-04-11
Blue Canyon,BLC,swe_percapr1,127,2017-04-11
Robbs Powerhouse,RBP,swe_latest,6.4,2017-04-11
Robbs Powerhouse,RBP,swe_percapr1,123,2017-04-11
Deadman Creek,DDM,swe_latest,67,2017-04-11
Deadman Creek,DDM,swe_percapr1,180,2017-04-11
Highland Meadow,HHM,swe_latest,92.6,2017-04-11
Highland Meadow,HHM,swe_percapr1,193,2017-04-11
Gianelli Meadow,GNL,swe_latest,77.4,2017-04-11
Gianelli Meadow,GNL,swe_percapr1,139,2017-04-11
Blue Lakes,BLK,swe_latest,59.4,2017-04-11
Blue Lakes,BLK,swe_percapr1,179,2017-04-11
Stanislaus Meadow,SLM,swe_latest,78.8,2017-04-11
Stanislaus Meadow,SLM,swe_percapr1,165,2017-04-11
Bloods Creek,BLD,swe_latest,41.6,2017-04-11
Bloods Creek,BLD,swe_percapr1,117,2017-04-11
Black Springs,BLS,swe_latest,37.3,2017-04-11
Black Springs,BLS,swe_percapr1,116,2017-04-11
Dana Meadows,DAN,swe_latest,50.2,2017-04-11
Dana Meadows,DAN,swe_percapr1,181,2017-04-11
Slide Canyon,SLI,swe_latest,85.2,2017-04-11
Slide Canyon,SLI,swe_percapr1,207,2017-04-11
Tuolumne Meadows,TUM,swe_latest,45.4,2017-04-11
Tuolumne Meadows,TUM,swe_percapr1,200,2017-04-11
Horse Meadow,HRS,swe_latest,100.7,2017-04-11
Horse Meadow,HRS,swe_percapr1,207,2017-04-11
Lake Tenaya,TNY,swe_latest,67.1,2017-04-11
Lake Tenaya,TNY,swe_percapr1,202,2017-04-11
White Wolf,WHW,swe_latest,53.2,2017-04-11
Lower Kibbie Ridge,KIB,swe_latest,23.1,2017-04-11
Lower Kibbie Ridge,KIB,swe_percapr1,84,2017-04-11
Volcanic Knob,VLC,swe_latest,58.5,2017-04-11
Volcanic Knob,VLC,swe_percapr1,194,2017-04-11
Agnew Pass,AGP,swe_latest,60.7,2017-04-11
Agnew Pass,AGP,swe_percapr1,187,2017-04-11
Kaiser Point,KSP,swe_latest,69.7,2017-04-11
Kaiser Point,KSP,swe_percapr1,184,2017-04-11
Green Mountain,GRM,swe_latest,57.7,2017-04-11
Green Mountain,GRM,swe_percapr1,187,2017-04-11
Devils Postpile,DPO,swe_latest,29,2017-04-11
Tamarack Summit,TMR,swe_latest,42.8,2017-04-11
Tamarack Summit,TMR,swe_percapr1,140,2017-04-11
Chilkoot Meadow,CHM,swe_latest,46.9,2017-04-11
Chilkoot Meadow,CHM,swe_percapr1,123,2017-04-11
Huntington Lake,HNT,swe_latest,27,2017-04-11
Huntington Lake,HNT,swe_percapr1,134,2017-04-11
Poison Ridge,PSR,swe_latest,29,2017-04-11
Poison Ridge,PSR,swe_percapr1,100,2017-04-11
Bishop Pass,BSH,swe_latest,36.8,2017-04-11
Bishop Pass,BSH,swe_percapr1,108,2017-04-11
State Lakes,STL,swe_latest,67.7,2017-04-11
State Lakes,STL,swe_percapr1,233,2017-04-11
Mitchell Meadow,MTM,swe_latest,58.4,2017-04-11
Mitchell Meadow,MTM,swe_percapr1,177,2017-04-11
Upper Burnt Corral,UBC,swe_latest,65.3,2017-04-11
Upper Burnt Corral,UBC,swe_percapr1,188,2017-04-11
West Woodchuck Meadow,WWC,swe_latest,63.1,2017-04-11
West Woodchuck Meadow,WWC,swe_percapr1,192,2017-04-11
Big Meadows,BIM,swe_latest,31.4,2017-04-11
Big Meadows,BIM,swe_percapr1,121,2017-04-11
Quaking Aspen,QUA,swe_latest,23.2,2017-04-11
Quaking Aspen,QUA,swe_percapr1,110,2017-04-11
Giant Forest,GNF,swe_latest,1.5,2017-04-11
Giant Forest,GNF,swe_percapr1,15,2017-04-11
Chagoopa Plateau,CHP,swe_latest,53.4,2017-04-11
Chagoopa Plateau,CHP,swe_percapr1,244,2017-04-11
Pascoes,PSC,swe_latest,55,2017-04-11
Pascoes,PSC,swe_percapr1,220,2017-04-11
Tunnel Guard Station,TUN,swe_latest,22.8,2017-04-11
Tunnel Guard Station,TUN,swe_percapr1,146,2017-04-11
Casa Vieja Meadows,CSV,swe_latest,30,2017-04-11
Casa Vieja Meadows,CSV,swe_percapr1,143,2017-04-11
Beach Meadows,BCH,swe_latest,7.4,2017-04-11
Beach Meadows,BCH,swe_percapr1,67,2017-04-11
Dismal Swamp,DSS,swe_latest,45,2017-04-11
Dismal Swamp,DSS,swe_percapr1,154,2017-04-11
Big Meadows,BMW,swe_latest,51.2,2017-04-11
Big Meadows,BMW,swe_percapr1,199,2017-04-11
Squaw Valley,SQV,swe_latest,76.6,2017-04-11
Squaw Valley,SQV,swe_percapr1,164,2017-04-11
Independence Creek,INN,swe_latest,14.5,2017-04-11
Independence Creek,INN,swe_percapr1,114,2017-04-11
Truckee 2,TK2,swe_latest,31.6,2017-04-11
Truckee 2,TK2,swe_percapr1,220,2017-04-11
Mount Rose Ski Area,MSK,swe_latest,89.2,2017-04-11
Mount Rose Ski Area,MSK,swe_percapr1,231,2017-04-11
Heavenly Valley,HVN,swe_latest,54.4,2017-04-11
Heavenly Valley,HVN,swe_percapr1,193,2017-04-11
Hagans Meadow,HGM,swe_latest,35.2,2017-04-11
Hagans Meadow,HGM,swe_percapr1,213,2017-04-11
Marlette Lake,MRL,swe_latest,49.3,2017-04-11
Marlette Lake,MRL,swe_percapr1,233,2017-04-11
Echo Peak 5,EP5,swe_latest,75.6,2017-04-11
Echo Peak 5,EP5,swe_percapr1,191,2017-04-11
Rubicon Peak 2,RP2,swe_latest,58,2017-04-11
Rubicon Peak 2,RP2,swe_percapr1,199,2017-04-11
Tahoe City Cross,TCC,swe_latest,18.3,2017-04-11
Tahoe City Cross,TCC,swe_percapr1,114,2017-04-11
Ward Creek 3,WC3,swe_latest,64.5,2017-04-11
Ward Creek 3,WC3,swe_percapr1,163,2017-04-11
Fallen Leaf Lake,FLL,swe_latest,0,2017-04-11
Fallen Leaf Lake,FLL,swe_percapr1,0,2017-04-11
Ebbetts Pass,EBB,swe_latest,77.1,2017-04-11
Ebbetts Pass,EBB,swe_percapr1,198,2017-04-11
Horse Meadow,HOR,swe_latest,42.4,2017-04-11
Monitor Pass,MNT,swe_latest,34.7,2017-04-11
Burnside Lake,BSK,swe_latest,46.6,2017-04-11
Forestdale Creek,FDC,swe_latest,51.2,2017-04-11
Poison Flat,PSN,swe_latest,48.2,2017-04-11
Poison Flat,PSN,swe_percapr1,297,2017-04-11
Spratt Creek,SPT,swe_latest,0,2017-04-11
Spratt Creek,SPT,swe_percapr1,0,2017-04-11
Summit Meadow,SDW,swe_latest,52.4,2017-04-11
Virginia Lakes,VRG,swe_latest,39,2017-04-11
Virginia Lakes,VRG,swe_percapr1,192,2017-04-11
Lobdell Lake,LBD,swe_latest,40.4,2017-04-11
Lobdell Lake,LBD,swe_percapr1,233,2017-04-11
Sonora Pass Bridge,SPS,swe_latest,54.5,2017-04-11
Sonora Pass Bridge,SPS,swe_percapr1,209,2017-04-11
Leavitt Meadows,LVM,swe_latest,15.3,2017-04-11
Leavitt Meadows,LVM,swe_percapr1,191,2017-04-11
Gem Pass,GEM,swe_latest,48.4,2017-04-11
Gem Pass,GEM,swe_percapr1,152,2017-04-11
Sawmill,SWM,swe_latest,34.6,2017-04-11
Sawmill,SWM,swe_percapr1,178,2017-04-11
Big Pine Creek,BGP,swe_latest,47.7,2017-04-11
Big Pine Creek,BGP,swe_percapr1,266,2017-04-11
South Lake,SLK,swe_latest,36.4,2017-04-11
South Lake,SLK,swe_percapr1,227,2017-04-11
Mammoth Pass,MHP,swe_latest,74.9,2017-04-11
Mammoth Pass,MHP,swe_percapr1,176,2017-04-11
Peterson Flat,PET,swe_latest,49,2017-04-12
Peterson Flat,PET,swe_percapr1,167,2017-04-12
Red Rock Mountain,RRM,swe_latest,74.5,2017-04-12
Red Rock Mountain,RRM,swe_percapr1,188,2017-04-12
Highland Lakes,HIG,swe_latest,34.8,2017-04-12
Highland Lakes,HIG,swe_percapr1,116,2017-04-12
Scott Mountain,SCT,swe_latest,20.5,2017-04-12
Scott Mountain,SCT,swe_percapr1,128,2017-04-12
Mumbo Basin,MUM,swe_latest,31.7,2017-04-12
Mumbo Basin,MUM,swe_percapr1,141,2017-04-12
Big Flat,BFL,swe_latest,23.5,2017-04-12
Big Flat,BFL,swe_percapr1,148,2017-04-12
Crowder Flat,CWF,swe_latest,0,2017-04-12
Cedar Pass,CDP,swe_latest,20.1,2017-04-12
Cedar Pass,CDP,swe_percapr1,111,2017-04-12
Blacks Mountain,BLA,swe_latest,14.8,2017-04-12
Blacks Mountain,BLA,swe_percapr1,116,2017-04-12
Sand Flat,SDF,swe_latest,49.3,2017-04-12
Sand Flat,SDF,swe_percapr1,116,2017-04-12
Medicine Lake,MED,swe_latest,44.3,2017-04-12
Medicine Lake,MED,swe_percapr1,135,2017-04-12
Adin Mountain,ADM,swe_latest,16.4,2017-04-12
Adin Mountain,ADM,swe_percapr1,120,2017-04-12
Snow Mountain,SNM,swe_latest,46.9,2017-04-12
Snow Mountain,SNM,swe_percapr1,173,2017-04-12
Slate Creek,SLT,swe_latest,41.9,2017-04-12
Slate Creek,SLT,swe_percapr1,144,2017-04-12
Stouts Meadow,STM,swe_latest,44,2017-04-12
Stouts Meadow,STM,swe_percapr1,122,2017-04-12
Kettle Rock,KTL,swe_latest,47,2017-04-12
Kettle Rock,KTL,swe_percapr1,184,2017-04-12
Grizzly Ridge,GRZ,swe_latest,42,2017-04-12
Grizzly Ridge,GRZ,swe_percapr1,141,2017-04-12
Pilot Peak,PLP,swe_latest,72.6,2017-04-12
Pilot Peak,PLP,swe_percapr1,138,2017-04-12
Gold Lake,GOL,swe_latest,67.2,2017-04-12
Gold Lake,GOL,swe_percapr1,184,2017-04-12
Harkness Flat,HRK,swe_latest,31,2017-04-12
Harkness Flat,HRK,swe_percapr1,108,2017-04-12
Rattlesnake,RTL,swe_latest,28.1,2017-04-12
Rattlesnake,RTL,swe_percapr1,200,2017-04-12
Bucks Lake,BKL,swe_latest,54,2017-04-12
Bucks Lake,BKL,swe_percapr1,120,2017-04-12
Noel Spring,NLS,swe_latest,0,2017-04-12
Schneiders,SCN,swe_latest,81.8,2017-04-12
Schneiders,SCN,swe_percapr1,237,2017-04-12
Carson Pass,CXS,swe_latest,59.7,2017-04-12
Caples Lake,CAP,swe_latest,57.1,2017-04-12
Caples Lake,CAP,swe_percapr1,184,2017-04-12
Alpha,ALP,swe_latest,53.3,2017-04-12
Alpha,ALP,swe_percapr1,148,2017-04-12
Forni Ridge,FRN,swe_latest,67.4,2017-04-12
Forni Ridge,FRN,swe_percapr1,182,2017-04-12
Silver Lake,SIL,swe_latest,39.8,2017-04-12
Silver Lake,SIL,swe_percapr1,175,2017-04-12
Central Sierra Snow Lab,CSL,swe_latest,69.6,2017-04-12
Central Sierra Snow Lab,CSL,swe_percapr1,207,2017-04-12
Van Vleck,VVL,swe_latest,65.8,2017-04-12
Van Vleck,VVL,swe_percapr1,183,2017-04-12
Huysink,HYS,swe_latest,50.3,2017-04-12
Huysink,HYS,swe_percapr1,118,2017-04-12
Robinson Cow Camp,RCC,swe_latest,69,2017-04-12
Robbs Saddle,RBB,swe_latest,25,2017-04-12
Robbs Saddle,RBB,swe_percapr1,116,2017-04-12
Greek Store,GKS,swe_latest,30.1,2017-04-12
Greek Store,GKS,swe_percapr1,143,2017-04-12
Blue Canyon,BLC,swe_latest,11.2,2017-04-12
Blue Canyon,BLC,swe_percapr1,124,2017-04-12
Robbs Powerhouse,RBP,swe_latest,6.2,2017-04-12
Robbs Powerhouse,RBP,swe_percapr1,119,2017-04-12
Deadman Creek,DDM,swe_latest,67,2017-04-12
Deadman Creek,DDM,swe_percapr1,180,2017-04-12
Highland Meadow,HHM,swe_latest,93.1,2017-04-12
Highland Meadow,HHM,swe_percapr1,194,2017-04-12
Gianelli Meadow,GNL,swe_latest,78,2017-04-12
Gianelli Meadow,GNL,swe_percapr1,140,2017-04-12
Blue Lakes,BLK,swe_latest,59.7,2017-04-12
Blue Lakes,BLK,swe_percapr1,180,2017-04-12
Stanislaus Meadow,SLM,swe_latest,79.1,2017-04-12
Stanislaus Meadow,SLM,swe_percapr1,166,2017-04-12
Bloods Creek,BLD,swe_latest,42,2017-04-12
Bloods Creek,BLD,swe_percapr1,118,2017-04-12
Black Springs,BLS,swe_latest,37.3,2017-04-12
Black Springs,BLS,swe_percapr1,116,2017-04-12
Dana Meadows,DAN,swe_latest,50.5,2017-04-12
Dana Meadows,DAN,swe_percapr1,182,2017-04-12
Slide Canyon,SLI,swe_latest,85.7,2017-04-12
Slide Canyon,SLI,swe_percapr1,208,2017-04-12
Tuolumne Meadows,TUM,swe_latest,45.3,2017-04-12
Tuolumne Meadows,TUM,swe_percapr1,200,2017-04-12
Horse Meadow,HRS,swe_latest,100.7,2017-04-12
Horse Meadow,HRS,swe_percapr1,207,2017-04-12
Lake Tenaya,TNY,swe_latest,67.1,2017-04-12
Lake Tenaya,TNY,swe_percapr1,202,2017-04-12
White Wolf,WHW,swe_latest,53.3,2017-04-12
Lower Kibbie Ridge,KIB,swe_latest,23,2017-04-12
Lower Kibbie Ridge,KIB,swe_percapr1,83,2017-04-12
Volcanic Knob,VLC,swe_latest,58.6,2017-04-12
Volcanic Knob,VLC,swe_percapr1,194,2017-04-12
Agnew Pass,AGP,swe_latest,60.8,2017-04-12
Agnew Pass,AGP,swe_percapr1,188,2017-04-12
Kaiser Point,KSP,swe_latest,69.7,2017-04-12
Kaiser Point,KSP,swe_percapr1,184,2017-04-12
Green Mountain,GRM,swe_latest,57.3,2017-04-12
Green Mountain,GRM,swe_percapr1,186,2017-04-12
Devils Postpile,DPO,swe_latest,28.7,2017-04-12
Tamarack Summit,TMR,swe_latest,42.8,2017-04-12
Tamarack Summit,TMR,swe_percapr1,140,2017-04-12
Chilkoot Meadow,CHM,swe_latest,46.8,2017-04-12
Chilkoot Meadow,CHM,swe_percapr1,123,2017-04-12
Huntington Lake,HNT,swe_latest,26.8,2017-04-12
Huntington Lake,HNT,swe_percapr1,133,2017-04-12
Poison Ridge,PSR,swe_latest,28.7,2017-04-12
Poison Ridge,PSR,swe_percapr1,99,2017-04-12
Bishop Pass,BSH,swe_latest,36.9,2017-04-12
Bishop Pass,BSH,swe_percapr1,108,2017-04-12
State Lakes,STL,swe_latest,67.7,2017-04-12
State Lakes,STL,swe_percapr1,233,2017-04-12
Mitchell Meadow,MTM,swe_latest,58.5,2017-04-12
Mitchell Meadow,MTM,swe_percapr1,177,2017-04-12
Upper Burnt Corral,UBC,swe_latest,65.5,2017-04-12
Upper Burnt Corral,UBC,swe_percapr1,189,2017-04-12
West Woodchuck Meadow,WWC,swe_latest,63.2,2017-04-12
West Woodchuck Meadow,WWC,swe_percapr1,192,2017-04-12
Big Meadows,BIM,swe_latest,30.7,2017-04-12
Big Meadows,BIM,swe_percapr1,118,2017-04-12
Quaking Aspen,QUA,swe_latest,22.8,2017-04-12
Quaking Aspen,QUA,swe_percapr1,108,2017-04-12
Giant Forest,GNF,swe_latest,1.1,2017-04-12
Giant Forest,GNF,swe_percapr1,11,2017-04-12
Chagoopa Plateau,CHP,swe_latest,53.3,2017-04-12
Chagoopa Plateau,CHP,swe_percapr1,244,2017-04-12
Pascoes,PSC,swe_latest,55.1,2017-04-12
Pascoes,PSC,swe_percapr1,221,2017-04-12
Tunnel Guard Station,TUN,swe_latest,22.2,2017-04-12
Tunnel Guard Station,TUN,swe_percapr1,142,2017-04-12
Casa Vieja Meadows,CSV,swe_latest,30.1,2017-04-12
Casa Vieja Meadows,CSV,swe_percapr1,144,2017-04-12
Beach Meadows,BCH,swe_latest,7.3,2017-04-12
Beach Meadows,BCH,swe_percapr1,66,2017-04-12
Dismal Swamp,DSS,swe_latest,45,2017-04-12
Dismal Swamp,DSS,swe_percapr1,154,2017-04-12
Big Meadows,BMW,swe_latest,51.2,2017-04-12
Big Meadows,BMW,swe_percapr1,199,2017-04-12
Squaw Valley,SQV,swe_latest,76.9,2017-04-12
Squaw Valley,SQV,swe_percapr1,165,2017-04-12
Independence Creek,INN,swe_latest,14.4,2017-04-12
Independence Creek,INN,swe_percapr1,113,2017-04-12
Truckee 2,TK2,swe_latest,31.4,2017-04-12
Truckee 2,TK2,swe_percapr1,219,2017-04-12
Mount Rose Ski Area,MSK,swe_latest,89.4,2017-04-12
Mount Rose Ski Area,MSK,swe_percapr1,232,2017-04-12
Heavenly Valley,HVN,swe_latest,54.4,2017-04-12
Heavenly Valley,HVN,swe_percapr1,193,2017-04-12
Hagans Meadow,HGM,swe_latest,34.8,2017-04-12
Hagans Meadow,HGM,swe_percapr1,210,2017-04-12
Marlette Lake,MRL,swe_latest,49.4,2017-04-12
Marlette Lake,MRL,swe_percapr1,234,2017-04-12
Echo Peak 5,EP5,swe_latest,76.3,2017-04-12
Echo Peak 5,EP5,swe_percapr1,193,2017-04-12
Rubicon Peak 2,RP2,swe_latest,58.1,2017-04-12
Rubicon Peak 2,RP2,swe_percapr1,199,2017-04-12
Tahoe City Cross,TCC,swe_latest,18.2,2017-04-12
Tahoe City Cross,TCC,swe_percapr1,113,2017-04-12
Ward Creek 3,WC3,swe_latest,64.9,2017-04-12
Ward Creek 3,WC3,swe_percapr1,164,2017-04-12
Fallen Leaf Lake,FLL,swe_latest,0,2017-04-12
Fallen Leaf Lake,FLL,swe_percapr1,0,2017-04-12
Ebbetts Pass,EBB,swe_latest,77,2017-04-12
Ebbetts Pass,EBB,swe_percapr1,198,2017-04-12
Horse Meadow,HOR,swe_latest,42.5,2017-04-12
Monitor Pass,MNT,swe_latest,34.8,2017-04-12
Burnside Lake,BSK,swe_latest,46.4,2017-04-12
Forestdale Creek,FDC,swe_latest,50.7,2017-04-12
Poison Flat,PSN,swe_latest,48.5,2017-04-12
Poison Flat,PSN,swe_percapr1,299,2017-04-12
Spratt Creek,SPT,swe_latest,0.2,2017-04-12
Spratt Creek,SPT,swe_percapr1,4,2017-04-12
Summit Meadow,SDW,swe_latest,52.7,2017-04-12
Virginia Lakes,VRG,swe_latest,39.2,2017-04-12
Virginia Lakes,VRG,swe_percapr1,193,2017-04-12
Lobdell Lake,LBD,swe_latest,40.3,2017-04-12
Lobdell Lake,LBD,swe_percapr1,232,2017-04-12
Sonora Pass Bridge,SPS,swe_latest,54.6,2017-04-12
Sonora Pass Bridge,SPS,swe_percapr1,210,2017-04-12
Leavitt Meadows,LVM,swe_latest,15,2017-04-12
Leavitt Meadows,LVM,swe_percapr1,187,2017-04-12
Gem Pass,GEM,swe_latest,48.5,2017-04-12
Gem Pass,GEM,swe_percapr1,152,2017-04-12
Sawmill,SWM,swe_latest,34.4,2017-04-12
Sawmill,SWM,swe_percapr1,177,2017-04-12
Big Pine Creek,BGP,swe_latest,47.7,2017-04-12
Big Pine Creek,BGP,swe_percapr1,266,2017-04-12
South Lake,SLK,swe_latest,36.4,2017-04-12
South Lake,SLK,swe_percapr1,227,2017-04-12
Mammoth Pass,MHP,swe_latest,75,2017-04-12
Mammoth Pass,MHP,swe_percapr1,176,2017-04-12
Peterson Flat,PET,swe_latest,50.6,2017-04-13
Peterson Flat,PET,swe_percapr1,173,2017-04-13
Red Rock Mountain,RRM,swe_latest,75.5,2017-04-13
Red Rock Mountain,RRM,swe_percapr1,190,2017-04-13
Highland Lakes,HIG,swe_latest,35.5,2017-04-13
Highland Lakes,HIG,swe_percapr1,118,2017-04-13
Scott Mountain,SCT,swe_latest,20.9,2017-04-13
Scott Mountain,SCT,swe_percapr1,130,2017-04-13
Mumbo Basin,MUM,swe_latest,33.1,2017-04-13
Mumbo Basin,MUM,swe_percapr1,147,2017-04-13
Big Flat,BFL,swe_latest,23.5,2017-04-13
Big Flat,BFL,swe_percapr1,148,2017-04-13
Crowder Flat,CWF,swe_latest,0,2017-04-13
Cedar Pass,CDP,swe_latest,20.4,2017-04-13
Cedar Pass,CDP,swe_percapr1,112,2017-04-13
Blacks Mountain,BLA,swe_latest,14.6,2017-04-13
Blacks Mountain,BLA,swe_percapr1,114,2017-04-13
Sand Flat,SDF,swe_latest,51.6,2017-04-13
Sand Flat,SDF,swe_percapr1,121,2017-04-13
Medicine Lake,MED,swe_latest,45.7,2017-04-13
Medicine Lake,MED,swe_percapr1,140,2017-04-13
Adin Mountain,ADM,swe_latest,16.1,2017-04-13
Adin Mountain,ADM,swe_percapr1,118,2017-04-13
Snow Mountain,SNM,swe_latest,47.8,2017-04-13
Snow Mountain,SNM,swe_percapr1,177,2017-04-13
Slate Creek,SLT,swe_latest,39.1,2017-04-13
Slate Creek,SLT,swe_percapr1,134,2017-04-13
Stouts Meadow,STM,swe_latest,43.7,2017-04-13
Stouts Meadow,STM,swe_percapr1,121,2017-04-13
Kettle Rock,KTL,swe_latest,47.4,2017-04-13
Kettle Rock,KTL,swe_percapr1,185,2017-04-13
Grizzly Ridge,GRZ,swe_latest,42.8,2017-04-13
Grizzly Ridge,GRZ,swe_percapr1,144,2017-04-13
Pilot Peak,PLP,swe_latest,74.5,2017-04-13
Pilot Peak,PLP,swe_percapr1,141,2017-04-13
Gold Lake,GOL,swe_latest,68.2,2017-04-13
Gold Lake,GOL,swe_percapr1,186,2017-04-13
Harkness Flat,HRK,swe_latest,31,2017-04-13
Harkness Flat,HRK,swe_percapr1,108,2017-04-13
Rattlesnake,RTL,swe_latest,28.1,2017-04-13
Rattlesnake,RTL,swe_percapr1,200,2017-04-13
Bucks Lake,BKL,swe_latest,54.8,2017-04-13
Bucks Lake,BKL,swe_percapr1,122,2017-04-13
Noel Spring,NLS,swe_latest,0,2017-04-13
Schneiders,SCN,swe_latest,82.5,2017-04-13
Schneiders,SCN,swe_percapr1,239,2017-04-13
Carson Pass,CXS,swe_latest,60.6,2017-04-13
Caples Lake,CAP,swe_latest,57.7,2017-04-13
Caples Lake,CAP,swe_percapr1,186,2017-04-13
Alpha,ALP,swe_latest,54.6,2017-04-13
Alpha,ALP,swe_percapr1,152,2017-04-13
Forni Ridge,FRN,swe_latest,69.1,2017-04-13
Forni Ridge,FRN,swe_percapr1,186,2017-04-13
Silver Lake,SIL,swe_latest,39.7,2017-04-13
Silver Lake,SIL,swe_percapr1,174,2017-04-13
Central Sierra Snow Lab,CSL,swe_latest,72.7,2017-04-13
Central Sierra Snow Lab,CSL,swe_percapr1,216,2017-04-13
Van Vleck,VVL,swe_latest,65.1,2017-04-13
Van Vleck,VVL,swe_percapr1,181,2017-04-13
Huysink,HYS,swe_latest,51.4,2017-04-13
Huysink,HYS,swe_percapr1,120,2017-04-13
Robinson Cow Camp,RCC,swe_latest,69.9,2017-04-13
Robbs Saddle,RBB,swe_latest,24.1,2017-04-13
Robbs Saddle,RBB,swe_percapr1,112,2017-04-13
Greek Store,GKS,swe_latest,29.8,2017-04-13
Greek Store,GKS,swe_percapr1,141,2017-04-13
Blue Canyon,BLC,swe_latest,11.2,2017-04-13
Blue Canyon,BLC,swe_percapr1,124,2017-04-13
Robbs Powerhouse,RBP,swe_latest,5.4,2017-04-13
Robbs Powerhouse,RBP,swe_percapr1,103,2017-04-13
Deadman Creek,DDM,swe_latest,67.1,2017-04-13
Deadman Creek,DDM,swe_percapr1,180,2017-04-13
Highland Meadow,HHM,swe_latest,94,2017-04-13
Highland Meadow,HHM,swe_percapr1,196,2017-04-13
Gianelli Meadow,GNL,swe_latest,78.7,2017-04-13
Gianelli Meadow,GNL,swe_percapr1,141,2017-04-13
Blue Lakes,BLK,swe_latest,60.4,2017-04-13
Blue Lakes,BLK,swe_percapr1,182,2017-04-13
Stanislaus Meadow,SLM,swe_latest,79.7,2017-04-13
Stanislaus Meadow,SLM,swe_percapr1,167,2017-04-13
Bloods Creek,BLD,swe_latest,41.9,2017-04-13
Bloods Creek,BLD,swe_percapr1,118,2017-04-13
Black Springs,BLS,swe_latest,37.2,2017-04-13
Black Springs,BLS,swe_percapr1,116,2017-04-13
Dana Meadows,DAN,swe_latest,50.5,2017-04-13
Dana Meadows,DAN,swe_percapr1,182,2017-04-13
Slide Canyon,SLI,swe_latest,86.1,2017-04-13
Slide Canyon,SLI,swe_percapr1,209,2017-04-13
Tuolumne Meadows,TUM,swe_latest,44.2,2017-04-13
Tuolumne Meadows,TUM,swe_percapr1,195,2017-04-13
Horse Meadow,HRS,swe_latest,101,2017-04-13
Horse Meadow,HRS,swe_percapr1,207,2017-04-13
Lake Tenaya,TNY,swe_latest,66.9,2017-04-13
Lake Tenaya,TNY,swe_percapr1,202,2017-04-13
White Wolf,WHW,swe_latest,53.2,2017-04-13
Lower Kibbie Ridge,KIB,swe_latest,22.7,2017-04-13
Lower Kibbie Ridge,KIB,swe_percapr1,82,2017-04-13
Volcanic Knob,VLC,swe_latest,58.1,2017-04-13
Volcanic Knob,VLC,swe_percapr1,193,2017-04-13
Agnew Pass,AGP,swe_latest,60.8,2017-04-13
Agnew Pass,AGP,swe_percapr1,188,2017-04-13
Kaiser Point,KSP,swe_latest,69.7,2017-04-13
Kaiser Point,KSP,swe_percapr1,184,2017-04-13
Green Mountain,GRM,swe_latest,57.1,2017-04-13
Green Mountain,GRM,swe_percapr1,185,2017-04-13
Devils Postpile,DPO,swe_latest,27.7,2017-04-13
Tamarack Summit,TMR,swe_latest,42.5,2017-04-13
Tamarack Summit,TMR,swe_percapr1,139,2017-04-13
Chilkoot Meadow,CHM,swe_latest,46.7,2017-04-13
Chilkoot Meadow,CHM,swe_percapr1,122,2017-04-13
Huntington Lake,HNT,swe_latest,25.9,2017-04-13
Huntington Lake,HNT,swe_percapr1,128,2017-04-13
Poison Ridge,PSR,swe_latest,27.7,2017-04-13
Poison Ridge,PSR,swe_percapr1,95,2017-04-13
Bishop Pass,BSH,swe_latest,36.9,2017-04-13
Bishop Pass,BSH,swe_percapr1,108,2017-04-13
State Lakes,STL,swe_latest,67.7,2017-04-13
