url,daywithdata
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190521,5/21/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190522,5/22/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190523,5/23/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190524,5/24/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190525,5/25/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190526,5/26/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190527,5/27/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190528,5/28/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190529,5/29/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190530,5/30/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190601,6/1/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190602,6/2/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190603,6/3/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190604,6/4/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190605,6/5/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190606,6/6/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190607,6/7/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190608,6/8/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190609,6/9/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190610,6/10/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190611,6/11/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190612,6/12/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190613,6/13/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190614,6/14/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190615,6/15/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190616,6/16/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190617,6/17/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190618,6/18/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190619,6/19/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190620,6/20/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190621,6/21/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190622,6/22/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190623,6/23/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190624,6/24/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190625,6/25/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190626,6/26/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190627,6/27/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190628,6/28/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190629,6/29/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190630,6/30/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190701,7/1/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190702,7/2/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190703,7/3/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190704,7/4/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190705,7/5/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190706,7/6/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190707,7/7/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190708,7/8/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190709,7/9/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190710,7/10/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190711,7/11/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190712,7/12/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190713,7/13/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190714,7/14/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190715,7/15/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20190716,7/16/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191119,11/19/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191126,11/26/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191127,11/27/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191128,11/28/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191129,11/29/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191130,11/30/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191201,12/1/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191202,12/2/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191203,12/3/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191204,12/4/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191205,12/5/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191206,12/6/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191207,12/7/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191208,12/8/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191209,12/9/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191212,12/12/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191213,12/13/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191214,12/14/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191215,12/15/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191216,12/16/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191217,12/17/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191218,12/18/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191219,12/19/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191220,12/20/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191221,12/21/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191222,12/22/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191223,12/23/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191224,12/24/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191225,12/25/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191226,12/26/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191227,12/27/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191228,12/28/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191229,12/29/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191230,12/30/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20191231,12/31/2019
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200102,1/2/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200103,1/3/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200104,1/4/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200105,1/5/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200106,1/6/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200107,1/7/2020
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20200108,1/8/2020
