station,dwr3id,pname,value,cdecday
Peterson Flat,PET,swe_percapr1,158,2019-04-11
Red Rock Mountain,RRM,swe_latest,83.5,2019-04-11
Red Rock Mountain,RRM,swe_percapr1,211,2019-04-11
Bonanza King,BNK,swe_latest,66,2019-04-11
Bonanza King,BNK,swe_percapr1,163,2019-04-11
Shimmy Lake,SHM,swe_latest,50.5,2019-04-11
Shimmy Lake,SHM,swe_percapr1,125,2019-04-11
Middle Boulder 3,MB3,swe_latest,45.7,2019-04-11
Middle Boulder 3,MB3,swe_percapr1,162,2019-04-11
Highland Lakes,HIG,swe_latest,55,2019-04-11
Highland Lakes,HIG,swe_percapr1,184,2019-04-11
Scott Mountain,SCT,swe_latest,33.1,2019-04-11
Scott Mountain,SCT,swe_percapr1,207,2019-04-11
Big Flat,BFL,swe_latest,30.3,2019-04-11
Big Flat,BFL,swe_percapr1,192,2019-04-11
Crowder Flat,CWF,swe_latest,0,2019-04-11
Cedar Pass,CDP,swe_latest,23.5,2019-04-11
Cedar Pass,CDP,swe_percapr1,130,2019-04-11
Blacks Mountain,BLA,swe_latest,18.6,2019-04-11
Blacks Mountain,BLA,swe_percapr1,146,2019-04-11
Sand Flat,SDF,swe_latest,58.1,2019-04-11
Sand Flat,SDF,swe_percapr1,137,2019-04-11
Medicine Lake,MED,swe_latest,50.5,2019-04-11
Medicine Lake,MED,swe_percapr1,155,2019-04-11
Adin Mountain,ADM,swe_latest,18,2019-04-11
Adin Mountain,ADM,swe_percapr1,132,2019-04-11
Snow Mountain,SNM,swe_latest,53.6,2019-04-11
Snow Mountain,SNM,swe_percapr1,199,2019-04-11
Slate Creek,SLT,swe_latest,41,2019-04-11
Slate Creek,SLT,swe_percapr1,141,2019-04-11
Stouts Meadow,STM,swe_latest,49,2019-04-11
Stouts Meadow,STM,swe_percapr1,136,2019-04-11
Kettle Rock,KTL,swe_latest,48.6,2019-04-11
Kettle Rock,KTL,swe_percapr1,191,2019-04-11
Grizzly Ridge,GRZ,swe_latest,46.3,2019-04-11
Grizzly Ridge,GRZ,swe_percapr1,156,2019-04-11
Pilot Peak,PLP,swe_latest,76.2,2019-04-11
Pilot Peak,PLP,swe_percapr1,145,2019-04-11
Gold Lake,GOL,swe_latest,60.6,2019-04-11
Gold Lake,GOL,swe_percapr1,166,2019-04-11
Humbug,HMB,swe_latest,46,2019-04-11
Humbug,HMB,swe_percapr1,164,2019-04-11
Harkness Flat,HRK,swe_latest,43.4,2019-04-11
Harkness Flat,HRK,swe_percapr1,152,2019-04-11
Bucks Lake,BKL,swe_latest,44.5,2019-04-11
Bucks Lake,BKL,swe_percapr1,100,2019-04-11
Four Trees,FOR,swe_latest,24.2,2019-04-11
Four Trees,FOR,swe_percapr1,121,2019-04-11
Noel Spring,NLS,swe_latest,1.2,2019-04-11
Lake Lois,LOS,swe_latest,76.1,2019-04-11
Lake Lois,LOS,swe_percapr1,193,2019-04-11
Carson Pass,CXS,swe_latest,51.3,2019-04-11
Caples Lake,CAP,swe_latest,58.6,2019-04-11
Caples Lake,CAP,swe_percapr1,190,2019-04-11
Alpha,ALP,swe_latest,57.6,2019-04-11
Alpha,ALP,swe_percapr1,160,2019-04-11
Forni Ridge,FRN,swe_latest,67,2019-04-11
Forni Ridge,FRN,swe_percapr1,181,2019-04-11
Central Sierra Snow Lab,CSL,swe_latest,63.4,2019-04-11
Central Sierra Snow Lab,CSL,swe_percapr1,189,2019-04-11
Van Vleck,VVL,swe_latest,62.3,2019-04-11
Van Vleck,VVL,swe_percapr1,174,2019-04-11
Huysink,HYS,swe_latest,50.8,2019-04-11
Huysink,HYS,swe_percapr1,119,2019-04-11
Robinson Cow Camp,RCC,swe_latest,71.4,2019-04-11
Robbs Saddle,RBB,swe_latest,26,2019-04-11
Robbs Saddle,RBB,swe_percapr1,122,2019-04-11
Greek Store,GKS,swe_latest,34.1,2019-04-11
Greek Store,GKS,swe_percapr1,162,2019-04-11
Blue Canyon,BLC,swe_latest,20.8,2019-04-11
Blue Canyon,BLC,swe_percapr1,231,2019-04-11
Robbs Powerhouse,RBP,swe_latest,11.5,2019-04-11
Robbs Powerhouse,RBP,swe_percapr1,221,2019-04-11
Highland Meadow,HHM,swe_latest,64.8,2019-04-11
Highland Meadow,HHM,swe_percapr1,135,2019-04-11
Gianelli Meadow,GNL,swe_latest,97.2,2019-04-11
Gianelli Meadow,GNL,swe_percapr1,175,2019-04-11
Blue Lakes,BLK,swe_latest,52.5,2019-04-11
Blue Lakes,BLK,swe_percapr1,159,2019-04-11
Dana Meadows,DAN,swe_latest,37.8,2019-04-11
Dana Meadows,DAN,swe_percapr1,137,2019-04-11
Slide Canyon,SLI,swe_latest,60.9,2019-04-11
Slide Canyon,SLI,swe_percapr1,148,2019-04-11
Tuolumne Meadows,TUM,swe_latest,31.5,2019-04-11
Tuolumne Meadows,TUM,swe_percapr1,139,2019-04-11
Horse Meadow,HRS,swe_latest,73,2019-04-11
Horse Meadow,HRS,swe_percapr1,150,2019-04-11
Ostrander Lake,STR,swe_latest,60.6,2019-04-11
Ostrander Lake,STR,swe_percapr1,174,2019-04-11
Lake Tenaya,TNY,swe_latest,50.2,2019-04-11
Lake Tenaya,TNY,swe_percapr1,152,2019-04-11
White Wolf,WHW,swe_latest,49.6,2019-04-11
Paradise Meadow,PDS,swe_latest,75.1,2019-04-11
Paradise Meadow,PDS,swe_percapr1,182,2019-04-11
Gin Flat,GIN,swe_latest,34.1,2019-04-11
Gin Flat,GIN,swe_percapr1,100,2019-04-11
Lower Kibbie Ridge,KIB,swe_latest,27.7,2019-04-11
Lower Kibbie Ridge,KIB,swe_percapr1,101,2019-04-11
Volcanic Knob,VLC,swe_latest,42.1,2019-04-11
Volcanic Knob,VLC,swe_percapr1,140,2019-04-11
Kaiser Point,KSP,swe_latest,45.6,2019-04-11
Kaiser Point,KSP,swe_percapr1,121,2019-04-11
Green Mountain,GRM,swe_latest,43.4,2019-04-11
Green Mountain,GRM,swe_percapr1,141,2019-04-11
Tamarack Summit,TMR,swe_latest,44.3,2019-04-11
Tamarack Summit,TMR,swe_percapr1,145,2019-04-11
Chilkoot Meadow,CHM,swe_latest,55.2,2019-04-11
Chilkoot Meadow,CHM,swe_percapr1,145,2019-04-11
Huntington Lake,HNT,swe_latest,31.7,2019-04-11
Huntington Lake,HNT,swe_percapr1,158,2019-04-11
Graveyard Meadow,GRV,swe_latest,36.6,2019-04-11
Graveyard Meadow,GRV,swe_percapr1,195,2019-04-11
Poison Ridge,PSR,swe_latest,32,2019-04-11
Poison Ridge,PSR,swe_percapr1,111,2019-04-11
State Lakes,STL,swe_latest,56.1,2019-04-11
State Lakes,STL,swe_percapr1,193,2019-04-11
Mitchell Meadow,MTM,swe_latest,57.6,2019-04-11
Mitchell Meadow,MTM,swe_percapr1,175,2019-04-11
Upper Burnt Corral,UBC,swe_latest,46.7,2019-04-11
Upper Burnt Corral,UBC,swe_percapr1,135,2019-04-11
West Woodchuck Meadow,WWC,swe_latest,45.4,2019-04-11
West Woodchuck Meadow,WWC,swe_percapr1,138,2019-04-11
Quaking Aspen,QUA,swe_latest,29.1,2019-04-11
Quaking Aspen,QUA,swe_percapr1,139,2019-04-11
Giant Forest,GNF,swe_latest,14.9,2019-04-11
Giant Forest,GNF,swe_percapr1,149,2019-04-11
Upper Tyndall Creek,UTY,swe_latest,36.9,2019-04-11
Upper Tyndall Creek,UTY,swe_percapr1,133,2019-04-11
Crabtree Meadow,CBT,swe_latest,26.2,2019-04-11
Crabtree Meadow,CBT,swe_percapr1,132,2019-04-11
Chagoopa Plateau,CHP,swe_latest,34.3,2019-04-11
Chagoopa Plateau,CHP,swe_percapr1,157,2019-04-11
Pascoes,PSC,swe_latest,47.3,2019-04-11
Pascoes,PSC,swe_percapr1,190,2019-04-11
Wet Meadows,WTM,swe_latest,44,2019-04-11
Wet Meadows,WTM,swe_percapr1,145,2019-04-11
Casa Vieja Meadows,CSV,swe_latest,31.9,2019-04-11
Casa Vieja Meadows,CSV,swe_percapr1,153,2019-04-11
Beach Meadows,BCH,swe_latest,9.2,2019-04-11
Beach Meadows,BCH,swe_percapr1,84,2019-04-11
Dismal Swamp,DSS,swe_latest,43.6,2019-04-11
Dismal Swamp,DSS,swe_percapr1,149,2019-04-11
Big Meadows,BMW,swe_latest,41.2,2019-04-11
Big Meadows,BMW,swe_percapr1,160,2019-04-11
Squaw Valley,SQV,swe_latest,66.1,2019-04-11
Squaw Valley,SQV,swe_percapr1,142,2019-04-11
Independence Creek,INN,swe_latest,17.3,2019-04-11
Independence Creek,INN,swe_percapr1,136,2019-04-11
Mount Rose Ski Area,MSK,swe_latest,61.7,2019-04-11
Mount Rose Ski Area,MSK,swe_percapr1,160,2019-04-11
Heavenly Valley,HVN,swe_latest,39.6,2019-04-11
Heavenly Valley,HVN,swe_percapr1,141,2019-04-11
Hagans Meadow,HGM,swe_latest,26.7,2019-04-11
Hagans Meadow,HGM,swe_percapr1,162,2019-04-11
Marlette Lake,MRL,swe_latest,42.6,2019-04-11
Marlette Lake,MRL,swe_percapr1,202,2019-04-11
Echo Peak 5,EP5,swe_latest,66.6,2019-04-11
Echo Peak 5,EP5,swe_percapr1,169,2019-04-11
Rubicon Peak 2,RP2,swe_latest,42.2,2019-04-11
Rubicon Peak 2,RP2,swe_percapr1,145,2019-04-11
Tahoe City Cross,TCC,swe_latest,24.7,2019-04-11
Tahoe City Cross,TCC,swe_percapr1,154,2019-04-11
Ward Creek 3,WC3,swe_latest,65.1,2019-04-11
Ward Creek 3,WC3,swe_percapr1,165,2019-04-11
Fallen Leaf Lake,FLL,swe_latest,6.3,2019-04-11
Fallen Leaf Lake,FLL,swe_percapr1,90,2019-04-11
Ebbetts Pass,EBB,swe_latest,62.2,2019-04-11
Ebbetts Pass,EBB,swe_percapr1,160,2019-04-11
Horse Meadow,HOR,swe_latest,35.8,2019-04-11
Monitor Pass,MNT,swe_latest,25.9,2019-04-11
Burnside Lake,BSK,swe_latest,43,2019-04-11
Forestdale Creek,FDC,swe_latest,59,2019-04-11
Poison Flat,PSN,swe_latest,34.8,2019-04-11
Poison Flat,PSN,swe_percapr1,215,2019-04-11
Spratt Creek,SPT,swe_latest,0,2019-04-11
Spratt Creek,SPT,swe_percapr1,0,2019-04-11
Leavitt Lake,LVT,swe_latest,83.5,2019-04-11
Summit Meadow,SDW,swe_latest,40.5,2019-04-11
Virginia Lakes,VRG,swe_latest,27.4,2019-04-11
Virginia Lakes,VRG,swe_percapr1,135,2019-04-11
Lobdell Lake,LBD,swe_latest,30.7,2019-04-11
Lobdell Lake,LBD,swe_percapr1,177,2019-04-11
Sonora Pass Bridge,SPS,swe_latest,41.1,2019-04-11
Sonora Pass Bridge,SPS,swe_percapr1,158,2019-04-11
Leavitt Meadows,LVM,swe_latest,21.4,2019-04-11
Leavitt Meadows,LVM,swe_percapr1,268,2019-04-11
Gem Pass,GEM,swe_latest,31.7,2019-04-11
Gem Pass,GEM,swe_percapr1,100,2019-04-11
Sawmill,SWM,swe_latest,27.8,2019-04-11
Sawmill,SWM,swe_percapr1,143,2019-04-11
Cottonwood Lakes,CWD,swe_latest,27.4,2019-04-11
Cottonwood Lakes,CWD,swe_percapr1,236,2019-04-11
Big Pine Creek,BGP,swe_latest,41.7,2019-04-11
Big Pine Creek,BGP,swe_percapr1,233,2019-04-11
Rock Creek Lakes,RCK,swe_latest,21.1,2019-04-11
Rock Creek Lakes,RCK,swe_percapr1,151,2019-04-11
South Lake,SLK,swe_latest,25.1,2019-04-11
South Lake,SLK,swe_percapr1,157,2019-04-11
Mammoth Pass,MHP,swe_latest,52.8,2019-04-11
Mammoth Pass,MHP,swe_percapr1,125,2019-04-11
Peterson Flat,PET,swe_latest,46.2,2019-04-12
Peterson Flat,PET,swe_percapr1,158,2019-04-12
Red Rock Mountain,RRM,swe_latest,89.5,2019-04-12
Red Rock Mountain,RRM,swe_percapr1,226,2019-04-12
Bonanza King,BNK,swe_latest,72.5,2019-04-12
Bonanza King,BNK,swe_percapr1,179,2019-04-12
Shimmy Lake,SHM,swe_latest,53.5,2019-04-12
Shimmy Lake,SHM,swe_percapr1,133,2019-04-12
Middle Boulder 3,MB3,swe_latest,44.8,2019-04-12
Middle Boulder 3,MB3,swe_percapr1,158,2019-04-12
Highland Lakes,HIG,swe_latest,53,2019-04-12
Highland Lakes,HIG,swe_percapr1,177,2019-04-12
Scott Mountain,SCT,swe_latest,33.1,2019-04-12
Scott Mountain,SCT,swe_percapr1,207,2019-04-12
Big Flat,BFL,swe_latest,30.4,2019-04-12
Big Flat,BFL,swe_percapr1,192,2019-04-12
Crowder Flat,CWF,swe_latest,0,2019-04-12
Cedar Pass,CDP,swe_latest,24.1,2019-04-12
Cedar Pass,CDP,swe_percapr1,133,2019-04-12
Blacks Mountain,BLA,swe_latest,18.6,2019-04-12
Blacks Mountain,BLA,swe_percapr1,146,2019-04-12
Sand Flat,SDF,swe_latest,57.6,2019-04-12
Sand Flat,SDF,swe_percapr1,136,2019-04-12
Medicine Lake,MED,swe_latest,49.4,2019-04-12
Medicine Lake,MED,swe_percapr1,152,2019-04-12
Adin Mountain,ADM,swe_latest,18,2019-04-12
Adin Mountain,ADM,swe_percapr1,132,2019-04-12
Snow Mountain,SNM,swe_latest,53.5,2019-04-12
Snow Mountain,SNM,swe_percapr1,198,2019-04-12
Slate Creek,SLT,swe_latest,40.2,2019-04-12
Slate Creek,SLT,swe_percapr1,139,2019-04-12
Stouts Meadow,STM,swe_latest,49.2,2019-04-12
Stouts Meadow,STM,swe_percapr1,137,2019-04-12
Kettle Rock,KTL,swe_latest,49.4,2019-04-12
Kettle Rock,KTL,swe_percapr1,194,2019-04-12
Grizzly Ridge,GRZ,swe_latest,46.1,2019-04-12
Grizzly Ridge,GRZ,swe_percapr1,155,2019-04-12
Pilot Peak,PLP,swe_latest,76.9,2019-04-12
Pilot Peak,PLP,swe_percapr1,146,2019-04-12
Gold Lake,GOL,swe_latest,60.6,2019-04-12
Gold Lake,GOL,swe_percapr1,166,2019-04-12
Humbug,HMB,swe_latest,44,2019-04-12
Humbug,HMB,swe_percapr1,157,2019-04-12
Harkness Flat,HRK,swe_latest,43.2,2019-04-12
Harkness Flat,HRK,swe_percapr1,152,2019-04-12
Bucks Lake,BKL,swe_latest,43.8,2019-04-12
Bucks Lake,BKL,swe_percapr1,98,2019-04-12
Four Trees,FOR,swe_latest,23.8,2019-04-12
Four Trees,FOR,swe_percapr1,119,2019-04-12
Noel Spring,NLS,swe_latest,1,2019-04-12
Lake Lois,LOS,swe_latest,76.2,2019-04-12
Lake Lois,LOS,swe_percapr1,193,2019-04-12
Carson Pass,CXS,swe_latest,51.2,2019-04-12
Caples Lake,CAP,swe_latest,58.7,2019-04-12
Caples Lake,CAP,swe_percapr1,190,2019-04-12
Alpha,ALP,swe_latest,57.5,2019-04-12
Alpha,ALP,swe_percapr1,160,2019-04-12
Central Sierra Snow Lab,CSL,swe_latest,63.2,2019-04-12
Central Sierra Snow Lab,CSL,swe_percapr1,188,2019-04-12
Van Vleck,VVL,swe_latest,62.4,2019-04-12
Van Vleck,VVL,swe_percapr1,174,2019-04-12
Huysink,HYS,swe_latest,50.6,2019-04-12
Huysink,HYS,swe_percapr1,119,2019-04-12
Robinson Cow Camp,RCC,swe_latest,71.8,2019-04-12
Robbs Saddle,RBB,swe_latest,26,2019-04-12
Robbs Saddle,RBB,swe_percapr1,122,2019-04-12
Greek Store,GKS,swe_latest,34,2019-04-12
Greek Store,GKS,swe_percapr1,162,2019-04-12
Blue Canyon,BLC,swe_latest,21.4,2019-04-12
Blue Canyon,BLC,swe_percapr1,237,2019-04-12
Robbs Powerhouse,RBP,swe_latest,11.3,2019-04-12
Robbs Powerhouse,RBP,swe_percapr1,217,2019-04-12
Highland Meadow,HHM,swe_latest,66.7,2019-04-12
Highland Meadow,HHM,swe_percapr1,139,2019-04-12
Gianelli Meadow,GNL,swe_latest,97.3,2019-04-12
Gianelli Meadow,GNL,swe_percapr1,175,2019-04-12
Blue Lakes,BLK,swe_latest,52.5,2019-04-12
Blue Lakes,BLK,swe_percapr1,159,2019-04-12
Dana Meadows,DAN,swe_latest,38,2019-04-12
Dana Meadows,DAN,swe_percapr1,137,2019-04-12
Slide Canyon,SLI,swe_latest,60.5,2019-04-12
Slide Canyon,SLI,swe_percapr1,147,2019-04-12
Tuolumne Meadows,TUM,swe_latest,31.3,2019-04-12
Tuolumne Meadows,TUM,swe_percapr1,138,2019-04-12
Horse Meadow,HRS,swe_latest,74.2,2019-04-12
Horse Meadow,HRS,swe_percapr1,153,2019-04-12
Ostrander Lake,STR,swe_latest,60.8,2019-04-12
Ostrander Lake,STR,swe_percapr1,175,2019-04-12
Lake Tenaya,TNY,swe_latest,50.7,2019-04-12
Lake Tenaya,TNY,swe_percapr1,153,2019-04-12
White Wolf,WHW,swe_latest,49.6,2019-04-12
Paradise Meadow,PDS,swe_latest,68.3,2019-04-12
Paradise Meadow,PDS,swe_percapr1,165,2019-04-12
Gin Flat,GIN,swe_latest,34,2019-04-12
Gin Flat,GIN,swe_percapr1,99,2019-04-12
Lower Kibbie Ridge,KIB,swe_latest,27.6,2019-04-12
Lower Kibbie Ridge,KIB,swe_percapr1,101,2019-04-12
Volcanic Knob,VLC,swe_latest,42.4,2019-04-12
Volcanic Knob,VLC,swe_percapr1,141,2019-04-12
Kaiser Point,KSP,swe_latest,45.6,2019-04-12
Kaiser Point,KSP,swe_percapr1,121,2019-04-12
Green Mountain,GRM,swe_latest,44,2019-04-12
Green Mountain,GRM,swe_percapr1,143,2019-04-12
Tamarack Summit,TMR,swe_latest,44.2,2019-04-12
Tamarack Summit,TMR,swe_percapr1,145,2019-04-12
Chilkoot Meadow,CHM,swe_latest,55,2019-04-12
Chilkoot Meadow,CHM,swe_percapr1,145,2019-04-12
Huntington Lake,HNT,swe_latest,31.5,2019-04-12
Huntington Lake,HNT,swe_percapr1,157,2019-04-12
Graveyard Meadow,GRV,swe_latest,36.4,2019-04-12
Graveyard Meadow,GRV,swe_percapr1,193,2019-04-12
Poison Ridge,PSR,swe_latest,31.8,2019-04-12
Poison Ridge,PSR,swe_percapr1,110,2019-04-12
State Lakes,STL,swe_latest,56.1,2019-04-12
State Lakes,STL,swe_percapr1,193,2019-04-12
Mitchell Meadow,MTM,swe_latest,57.8,2019-04-12
Mitchell Meadow,MTM,swe_percapr1,176,2019-04-12
Upper Burnt Corral,UBC,swe_latest,46,2019-04-12
Upper Burnt Corral,UBC,swe_percapr1,133,2019-04-12
West Woodchuck Meadow,WWC,swe_latest,45.3,2019-04-12
West Woodchuck Meadow,WWC,swe_percapr1,138,2019-04-12
Quaking Aspen,QUA,swe_latest,28.9,2019-04-12
Quaking Aspen,QUA,swe_percapr1,138,2019-04-12
Giant Forest,GNF,swe_latest,14.8,2019-04-12
Giant Forest,GNF,swe_percapr1,148,2019-04-12
Upper Tyndall Creek,UTY,swe_latest,36.9,2019-04-12
Upper Tyndall Creek,UTY,swe_percapr1,133,2019-04-12
Crabtree Meadow,CBT,swe_latest,26.6,2019-04-12
Crabtree Meadow,CBT,swe_percapr1,134,2019-04-12
Chagoopa Plateau,CHP,swe_latest,34,2019-04-12
Chagoopa Plateau,CHP,swe_percapr1,156,2019-04-12
Pascoes,PSC,swe_latest,47.2,2019-04-12
Pascoes,PSC,swe_percapr1,190,2019-04-12
Wet Meadows,WTM,swe_latest,43.5,2019-04-12
Wet Meadows,WTM,swe_percapr1,144,2019-04-12
Casa Vieja Meadows,CSV,swe_latest,31.6,2019-04-12
Casa Vieja Meadows,CSV,swe_percapr1,151,2019-04-12
Beach Meadows,BCH,swe_latest,8.3,2019-04-12
Beach Meadows,BCH,swe_percapr1,75,2019-04-12
Dismal Swamp,DSS,swe_latest,44,2019-04-12
Dismal Swamp,DSS,swe_percapr1,151,2019-04-12
Big Meadows,BMW,swe_latest,41.3,2019-04-12
Big Meadows,BMW,swe_percapr1,161,2019-04-12
Squaw Valley,SQV,swe_latest,66.1,2019-04-12
Squaw Valley,SQV,swe_percapr1,142,2019-04-12
Independence Creek,INN,swe_latest,16.8,2019-04-12
Independence Creek,INN,swe_percapr1,132,2019-04-12
Mount Rose Ski Area,MSK,swe_latest,61.9,2019-04-12
Mount Rose Ski Area,MSK,swe_percapr1,161,2019-04-12
Heavenly Valley,HVN,swe_latest,39.7,2019-04-12
Heavenly Valley,HVN,swe_percapr1,141,2019-04-12
Hagans Meadow,HGM,swe_latest,27,2019-04-12
Hagans Meadow,HGM,swe_percapr1,164,2019-04-12
Marlette Lake,MRL,swe_latest,42.8,2019-04-12
Marlette Lake,MRL,swe_percapr1,203,2019-04-12
Echo Peak 5,EP5,swe_latest,66.3,2019-04-12
Echo Peak 5,EP5,swe_percapr1,168,2019-04-12
Rubicon Peak 2,RP2,swe_latest,42.3,2019-04-12
Rubicon Peak 2,RP2,swe_percapr1,145,2019-04-12
Tahoe City Cross,TCC,swe_latest,24.4,2019-04-12
Tahoe City Cross,TCC,swe_percapr1,152,2019-04-12
Ward Creek 3,WC3,swe_latest,65.3,2019-04-12
Ward Creek 3,WC3,swe_percapr1,166,2019-04-12
Fallen Leaf Lake,FLL,swe_latest,5.9,2019-04-12
Fallen Leaf Lake,FLL,swe_percapr1,84,2019-04-12
Ebbetts Pass,EBB,swe_latest,62,2019-04-12
Ebbetts Pass,EBB,swe_percapr1,160,2019-04-12
Horse Meadow,HOR,swe_latest,35.8,2019-04-12
Monitor Pass,MNT,swe_latest,26,2019-04-12
Burnside Lake,BSK,swe_latest,42.8,2019-04-12
Forestdale Creek,FDC,swe_latest,58.8,2019-04-12
Poison Flat,PSN,swe_latest,35,2019-04-12
Poison Flat,PSN,swe_percapr1,216,2019-04-12
Spratt Creek,SPT,swe_latest,0,2019-04-12
Spratt Creek,SPT,swe_percapr1,0,2019-04-12
Leavitt Lake,LVT,swe_latest,84,2019-04-12
Summit Meadow,SDW,swe_latest,40.8,2019-04-12
Virginia Lakes,VRG,swe_latest,27.5,2019-04-12
Virginia Lakes,VRG,swe_percapr1,135,2019-04-12
Lobdell Lake,LBD,swe_latest,30.7,2019-04-12
Lobdell Lake,LBD,swe_percapr1,177,2019-04-12
Sonora Pass Bridge,SPS,swe_latest,41.2,2019-04-12
Sonora Pass Bridge,SPS,swe_percapr1,158,2019-04-12
Leavitt Meadows,LVM,swe_latest,20.6,2019-04-12
Leavitt Meadows,LVM,swe_percapr1,258,2019-04-12
Gem Pass,GEM,swe_latest,31.8,2019-04-12
Gem Pass,GEM,swe_percapr1,100,2019-04-12
Sawmill,SWM,swe_latest,27.7,2019-04-12
Sawmill,SWM,swe_percapr1,143,2019-04-12
Cottonwood Lakes,CWD,swe_latest,27.3,2019-04-12
Cottonwood Lakes,CWD,swe_percapr1,235,2019-04-12
Big Pine Creek,BGP,swe_latest,41.6,2019-04-12
Big Pine Creek,BGP,swe_percapr1,232,2019-04-12
Rock Creek Lakes,RCK,swe_latest,20.8,2019-04-12
Rock Creek Lakes,RCK,swe_percapr1,149,2019-04-12
South Lake,SLK,swe_latest,25.1,2019-04-12
South Lake,SLK,swe_percapr1,157,2019-04-12
Mammoth Pass,MHP,swe_latest,53.4,2019-04-12
Mammoth Pass,MHP,swe_percapr1,126,2019-04-12
Peterson Flat,PET,swe_latest,46.4,2019-04-13
Peterson Flat,PET,swe_percapr1,159,2019-04-13
Red Rock Mountain,RRM,swe_latest,87.4,2019-04-13
Red Rock Mountain,RRM,swe_percapr1,221,2019-04-13
Bonanza King,BNK,swe_latest,66.5,2019-04-13
Bonanza King,BNK,swe_percapr1,164,2019-04-13
Shimmy Lake,SHM,swe_latest,53.2,2019-04-13
Shimmy Lake,SHM,swe_percapr1,132,2019-04-13
Middle Boulder 3,MB3,swe_latest,43.5,2019-04-13
Middle Boulder 3,MB3,swe_percapr1,154,2019-04-13
Highland Lakes,HIG,swe_latest,51.5,2019-04-13
Highland Lakes,HIG,swe_percapr1,172,2019-04-13
Scott Mountain,SCT,swe_latest,33.2,2019-04-13
Scott Mountain,SCT,swe_percapr1,208,2019-04-13
Big Flat,BFL,swe_latest,30.3,2019-04-13
Big Flat,BFL,swe_percapr1,192,2019-04-13
Crowder Flat,CWF,swe_latest,0,2019-04-13
Cedar Pass,CDP,swe_latest,24.2,2019-04-13
Cedar Pass,CDP,swe_percapr1,134,2019-04-13
Blacks Mountain,BLA,swe_latest,18.6,2019-04-13
Blacks Mountain,BLA,swe_percapr1,146,2019-04-13
Sand Flat,SDF,swe_latest,57.2,2019-04-13
Sand Flat,SDF,swe_percapr1,135,2019-04-13
Medicine Lake,MED,swe_latest,49,2019-04-13
Medicine Lake,MED,swe_percapr1,150,2019-04-13
Adin Mountain,ADM,swe_latest,17.8,2019-04-13
Adin Mountain,ADM,swe_percapr1,131,2019-04-13
Snow Mountain,SNM,swe_latest,53.5,2019-04-13
Snow Mountain,SNM,swe_percapr1,198,2019-04-13
Slate Creek,SLT,swe_latest,39.9,2019-04-13
Slate Creek,SLT,swe_percapr1,138,2019-04-13
Stouts Meadow,STM,swe_latest,48.7,2019-04-13
Stouts Meadow,STM,swe_percapr1,135,2019-04-13
Kettle Rock,KTL,swe_latest,50.4,2019-04-13
Kettle Rock,KTL,swe_percapr1,198,2019-04-13
Grizzly Ridge,GRZ,swe_latest,46.1,2019-04-13
Grizzly Ridge,GRZ,swe_percapr1,155,2019-04-13
Pilot Peak,PLP,swe_latest,76.9,2019-04-13
Pilot Peak,PLP,swe_percapr1,146,2019-04-13
Gold Lake,GOL,swe_latest,60.7,2019-04-13
Gold Lake,GOL,swe_percapr1,166,2019-04-13
Humbug,HMB,swe_latest,43.2,2019-04-13
Humbug,HMB,swe_percapr1,154,2019-04-13
Harkness Flat,HRK,swe_latest,42.4,2019-04-13
Harkness Flat,HRK,swe_percapr1,149,2019-04-13
Bucks Lake,BKL,swe_latest,43.2,2019-04-13
Bucks Lake,BKL,swe_percapr1,97,2019-04-13
Four Trees,FOR,swe_latest,23.2,2019-04-13
Four Trees,FOR,swe_percapr1,116,2019-04-13
Noel Spring,NLS,swe_latest,0.5,2019-04-13
Lake Lois,LOS,swe_latest,76.3,2019-04-13
Lake Lois,LOS,swe_percapr1,193,2019-04-13
Carson Pass,CXS,swe_latest,50.9,2019-04-13
Caples Lake,CAP,swe_latest,59.1,2019-04-13
Caples Lake,CAP,swe_percapr1,191,2019-04-13
Alpha,ALP,swe_latest,57.4,2019-04-13
Alpha,ALP,swe_percapr1,160,2019-04-13
Central Sierra Snow Lab,CSL,swe_latest,63.8,2019-04-13
Central Sierra Snow Lab,CSL,swe_percapr1,190,2019-04-13
Van Vleck,VVL,swe_latest,63.1,2019-04-13
Van Vleck,VVL,swe_percapr1,176,2019-04-13
Huysink,HYS,swe_latest,50.5,2019-04-13
Huysink,HYS,swe_percapr1,119,2019-04-13
Robinson Cow Camp,RCC,swe_latest,72,2019-04-13
Robbs Saddle,RBB,swe_latest,25.9,2019-04-13
Robbs Saddle,RBB,swe_percapr1,121,2019-04-13
Greek Store,GKS,swe_latest,33.8,2019-04-13
Greek Store,GKS,swe_percapr1,161,2019-04-13
Blue Canyon,BLC,swe_latest,20,2019-04-13
Blue Canyon,BLC,swe_percapr1,223,2019-04-13
Robbs Powerhouse,RBP,swe_latest,10.3,2019-04-13
Robbs Powerhouse,RBP,swe_percapr1,199,2019-04-13
Highland Meadow,HHM,swe_latest,68.2,2019-04-13
Highland Meadow,HHM,swe_percapr1,142,2019-04-13
Gianelli Meadow,GNL,swe_latest,97.1,2019-04-13
Gianelli Meadow,GNL,swe_percapr1,175,2019-04-13
Blue Lakes,BLK,swe_latest,52.6,2019-04-13
Blue Lakes,BLK,swe_percapr1,159,2019-04-13
